mdd_icc_means,hv_icc_means,mdd_v2_icc_means
0.35108101534643055,0.2406040778799078,0.3009461592362684
0.29593666283674974,0.2716117636374513,0.37393740746478543
0.33980264345751393,0.2190287503234255,0.3260249389766151
0.331202894028933,0.24270058648651685,0.2773574231906616
0.3830340977543753,0.2919764419402735,0.2857116198342452
0.3807427247003008,0.25029423526711325,0.267585215127579
0.3320658476847875,0.263695555249918,0.27143449923642865
0.32432342294444677,0.21372167818647891,0.2781342651606813
0.42513152747752997,0.21109683371138682,0.2560542732331222
0.27241772208318865,0.2728616900783017,0.27115719507956537
0.31581547144811983,0.1994490034180962,0.25651467601773703
0.24562887470505274,0.22837063994882711,0.35524973021178313
0.39342916206058826,0.2737341773008292,0.306422157951798
0.3612531536132803,0.33916313937899084,0.2605276172585321
0.417618131816559,0.2362936351784056,0.2995468768805397
0.31769332795321154,0.18863458987036277,0.28620745100116524
0.35959953643204695,0.22602703181924758,0.34734871305879805
0.3789807248634282,0.2182067540685092,0.2744920856725813
0.2723617306153929,0.2825657280502849,0.2879715593191573
0.30606612960493795,0.27067861834018664,0.2899887160353716
0.36551562749402877,0.28361035521738803,0.2785957968639502
0.3235764966667738,0.1619463657580608,0.31360585584812034
0.30606795586370883,0.24323814821178513,0.32261148208245577
0.3378070512824425,0.3080920375346863,0.3226549401185396
0.3877802551078278,0.1882886480683141,0.30903279531326433
0.3768287715451087,0.24946973208553117,0.3849764957923782
0.3285951364602207,0.2615525979098261,0.27762058668544265
0.29516993217015247,0.2491032876977899,0.2943338625933447
0.3767838023337096,0.20626462841975512,0.27511077543290724
0.3692229153673138,0.2616587672271164,0.30188071057753735
0.4131968849654842,0.1677324545742803,0.29062952872858966
0.4509405999174946,0.18167334836914387,0.38581101461003475
0.361257885100218,0.27151122865916283,0.34111603806474333
0.337801614241192,0.22737564471840013,0.3561187062066425
0.36322886872768534,0.26761694879404424,0.3423315849641894
0.2955600954520347,0.30469915821748433,0.31115600259798304
0.4347126762675736,0.3050231871322267,0.34851151264260893
0.3653012315518349,0.17217077492106403,0.25666772827981127
0.40693637929729254,0.2870665300291053,0.2975375765825282
0.4154150909306071,0.3055046007753885,0.27060646050866477
0.3078026448574375,0.3137503895338484,0.30984067806846155
0.36033476360290534,0.2245700261512988,0.2274154932753363
0.30091775258138426,0.22410055674279158,0.27027399661466966
0.30125410941499065,0.2402613295632931,0.289841714949909
0.31381984806351315,0.2639752243401379,0.3167082995847144
0.2650737681535706,0.2559973954792245,0.29105864882551274
0.3274466121577228,0.22824511023561994,0.3089745756006879
0.32780491263422146,0.2211209033952396,0.3072742706180796
0.31390293945371556,0.32130578765557427,0.2844724514693009
0.3921485046095758,0.2525299176577878,0.25108569772030725
0.3907223317039538,0.25167959763995507,0.29223965272473157
0.34395470004773876,0.21923647641527882,0.31804647400516395
0.31403851833522267,0.20920121228482924,0.2778880165417459
0.35789971563020534,0.245546346499085,0.33282309605311217
0.3384433288619138,0.2805632180760748,0.31154983270621284
0.35826126136782505,0.24240390862864578,0.27050892719759656
0.3078556102621674,0.2737474288898306,0.2535791433497313
0.31621236609996034,0.3040271413954768,0.3193388991470945
0.3079395375211885,0.28367217395381156,0.26917647564604874
0.3607230114452782,0.2129075478322397,0.3187204323988422
0.23683225085369727,0.2116429460540469,0.291338241176232
0.26091348253257696,0.2726368408788184,0.25781319204276143
0.31745958220809845,0.23573844352867088,0.29699374718786464
0.32444899721711595,0.17513895986009284,0.297362679889073
0.33636142232122146,0.18540703939855732,0.2612871604186795
0.39094590125310286,0.21343690195995138,0.30712632292595377
0.30777822039340813,0.2428911828749687,0.26504546264208617
0.3681137471200706,0.2724709319717682,0.24690696949086138
0.35548667222191627,0.30467162865781494,0.2989413065244303
0.3496847529473873,0.2970441252198543,0.2814217560917817
0.24363663815068684,0.28557425311142065,0.24606277881781632
0.37546224720855237,0.2269656237649286,0.2502199526587529
0.32810117709439984,0.26415699776457635,0.35945274900515806
0.3908291847636431,0.20735212699972733,0.3106022990459004
0.332440485874564,0.2880253969035672,0.3123070539729655
0.4624363133372085,0.19225777266586672,0.27447899246798046
0.3015795913991129,0.2546243044241968,0.37322150803107473
0.35915014629039277,0.2699362059829658,0.37454600940265254
0.3852680267639328,0.24065433011766613,0.3001769772420681
0.3285306820701001,0.20607269912273038,0.3134740068087754
0.4074848816139781,0.28076383290077117,0.40598087323245863
0.37604820960297425,0.2211695440762595,0.3242784682379276
0.3365343579341283,0.29676471882961913,0.3523973722520871
0.3369410433199046,0.2988301887225543,0.2656987608507083
0.40616004279000434,0.21495699528159323,0.30094611672734545
0.33480631871653693,0.24921962168434772,0.3288468699194308
0.2603429949899674,0.16085285360403717,0.28238050001586873
0.4324372636334357,0.2379633948537142,0.2767560473128171
0.41075858925761644,0.1847820744833472,0.31191064067126006
0.3105764102199149,0.22970963275741366,0.3316629517101086
0.39612380721876544,0.22067319914572872,0.32099174174175105
0.33176927379474114,0.2835185895309808,0.2548750770095933
0.30422652472065737,0.1956869642608794,0.2853076054798388
0.271076129676972,0.27836613977075336,0.3703054399404247
0.3833083660081724,0.276762108166731,0.29322990695583345
0.4156509871161427,0.2550425506921633,0.2636331850735027
0.3355717828407654,0.20153807815186495,0.2641532610635486
0.35502005358445626,0.15096538057509218,0.3608435017241126
0.29483024996400914,0.29345346949887685,0.2954366975152601
0.29427242359739236,0.1974544296162967,0.34179605256233625
0.29186991096619436,0.34340845038155965,0.29595407546501895
0.3420305771386743,0.31148185483365126,0.2956340661341141
0.2991900474784778,0.24350849796625024,0.33284543729657
0.42837656522772416,0.3080263737765962,0.2942281882251124
0.2898990701220926,0.13661147327837983,0.28833693623698753
0.4179739228769178,0.17647312347687633,0.27173226836303727
0.3410292347574011,0.20276751121456552,0.384149422878489
0.37235263668861596,0.21701047133747825,0.28075189560236324
0.3594458415038533,0.2096202639110316,0.28447986907779305
0.38116806395276415,0.24260535297598848,0.31819144784928827
0.28650794392103346,0.27371317912290977,0.3273151952238456
0.3882078346774613,0.22729627318296766,0.2795318607094308
0.37224088498841296,0.2768986689525122,0.33922951375928223
0.26800239640216944,0.3016751542701321,0.30506696656872967
0.33165731423562284,0.20151134594586068,0.3368697106590922
0.363934120873637,0.28169225398317493,0.3093038521642609
0.2762099824047757,0.1867411918280688,0.33025921565498007
0.3167279997209194,0.2538547041773736,0.27827909052286615
0.35303879268213606,0.20054593726936273,0.32240343498588026
0.2897181964212596,0.27276893400700514,0.2916552548934958
0.4021447548419965,0.29020078286343826,0.27398691357079136
0.29285119029612366,0.2548166089565285,0.2692397142159635
0.31223785517761077,0.26537360911266067,0.3026773355125523
0.34192781381159487,0.27371424761703844,0.2679854150294052
0.34880153123675045,0.26127123849535944,0.29227348761448246
0.30850899181158786,0.2633851009477416,0.28028432448786217
0.3223429736274202,0.2609080296223918,0.32520199454151605
0.4229483250785165,0.20131661786862387,0.326331962890171
0.4359591245702508,0.2498264184940533,0.36561923300495086
0.35068564468449515,0.2679496380450073,0.30829247530036313
0.39490796427943264,0.23737510581340518,0.34450605474315427
0.3181497990839547,0.30231282434970214,0.3381056362564648
0.42922556803947376,0.21182911671794244,0.314513483861132
0.3390719883299052,0.2129697024165486,0.24541036179234052
0.4116965771208904,0.1735426608035749,0.2910910454177757
0.323744409790592,0.25094724114034833,0.3135558193794213
0.3200778720609118,0.22894495863789452,0.29155742491749376
0.3378914106747899,0.2891741027650851,0.2900712292995556
0.4432791196811809,0.24115168357002495,0.33724185360305875
0.3379302415631533,0.22658804791083334,0.2985173071942598
0.3327695552010442,0.26058950867183256,0.34460879270527633
0.3850402192649498,0.1595525831838561,0.2300920688209386
0.3159099726839091,0.23246813899045998,0.2557007720494914
0.34380585637128036,0.25110588444535553,0.352320365075349
0.29217929747468446,0.2756420452359169,0.26764393352630184
0.21795427433467984,0.2522586970646729,0.2964895559152577
0.3871248385614265,0.2768800717105466,0.3549858799567259
0.302106686439684,0.23382705631890988,0.33805619804817855
0.35972367580418496,0.2590085218306844,0.31554049392087374
0.3017937774483528,0.25501594342269324,0.29984135332590306
0.35623333141553476,0.20158171302148573,0.3588340127001738
0.35701959474131406,0.23113103756493766,0.3179197057075964
0.315004894156584,0.21118130597542087,0.2841289332703108
0.24356686422665863,0.2777386263991618,0.3147867904101118
0.3145958785381543,0.2260322514002287,0.24816555090908032
0.31008863236461504,0.19269245061701007,0.3329066733605756
0.39042335860112776,0.2388763272659536,0.2380160253309139
0.35255583433341314,0.21979865679880695,0.31790648779554337
0.35638048400136585,0.22739506729002057,0.27717062108433815
0.3686794422160651,0.19601186665921155,0.3242409383984489
0.23224193511816615,0.3297302701459392,0.3369543134359243
0.33702455897622385,0.18817975497121503,0.31239002730066306
0.3684447091787313,0.25669298288189885,0.3033092283410453
0.38551364550190065,0.204508706352124,0.30797751579064353
0.33277700330391086,0.27501932613392155,0.3460056104515598
0.3945029313744343,0.21465468884185215,0.2995009083646502
0.31406669033713197,0.2187823750684656,0.32500944310119967
0.2707727979257324,0.1971040910293187,0.28828049540413836
0.263309259347269,0.2703831695746837,0.367765116483975
0.387626218678213,0.27645416338810036,0.30010430127598864
0.3244555424637043,0.2695738317920739,0.34156683995939513
0.3047065768287346,0.22290999376510778,0.2637357871144584
0.2839402889964707,0.2457256987044346,0.2597183882836201
0.3384633853154881,0.2584436994104081,0.27042336174458614
0.342435528214504,0.18865988162878655,0.27037912070752385
0.28797304994735456,0.20652526833851714,0.24096956528480237
0.31554836886854265,0.29786506064192253,0.2878278885146596
0.2819467546295565,0.22116509930574263,0.38991848459044687
0.3199483022019078,0.2281677942725687,0.3334801943979457
0.30249039049522514,0.2003330197694425,0.2802685392944975
0.3034692851947893,0.27064271306256116,0.323596377657579
0.363851142328072,0.21923298379224526,0.3180515468219736
0.3410055800541781,0.26680827972920956,0.2858748582947179
0.3349814959123235,0.20533196002074378,0.22275087999084603
0.3715821594155064,0.31628085672492734,0.2278002248766502
0.3785575285091744,0.1463911167227897,0.3500111760785001
0.34034327735221287,0.22558871677768685,0.26777815638665653
0.4213229890486105,0.2673223398447662,0.3424095874426141
0.310114432113835,0.3201174229736432,0.2484595319994104
0.3545515407123547,0.21154095545942728,0.3056173015530525
0.36679400035412163,0.3164887380749068,0.25685980373092243
0.42368606357582,0.2424827692556902,0.36879620779916855
0.269394663322462,0.24450760321632803,0.2648204901969424
0.3060894640594349,0.23778884960635024,0.2576508680290067
0.3564507391525118,0.23180426568895213,0.19934089992387305
0.32734271296156875,0.2369394771949037,0.2947850885127541
0.3367588708519595,0.1760739618643586,0.34351412265283376
0.34415332329759113,0.2550453306697357,0.28931885535347773
0.35183121273507734,0.24701059387967628,0.2768901903328397
0.32330231103995855,0.2222503135370246,0.34307573318644846
0.377987354675857,0.23912131219937524,0.2700718440508512
0.29819593044066756,0.24730696195463936,0.3006382702021366
0.3953522732520596,0.19852750964598287,0.31258858885299895
0.31731511541883606,0.30216085896836864,0.2725835095946543
0.3569377919243626,0.2596716116747458,0.24726101502767064
0.2813189105235142,0.21537240827211684,0.2720195669634615
0.32926376078769937,0.23028878845585543,0.33163785647058913
0.3146622911635566,0.25279157074581243,0.3228715203929476
0.3718086792344906,0.24182640426445323,0.36241875122273626
0.3988940210236259,0.2871321897071448,0.3605123192496344
0.3622576365372592,0.21279378700854332,0.29061289427391335
0.4481437081474489,0.21456447950805863,0.26372005220109895
0.420345545926749,0.17520332466690258,0.274393452614195
0.3114570100677303,0.21739741656858538,0.21052516002225163
0.31621359520666,0.1855135257486921,0.28272252672924725
0.3352794996491094,0.2480462610935586,0.2893683152509109
0.32544409464053,0.21925133445249095,0.325048126958755
0.3323564392535137,0.3672241000447059,0.3219307424981423
0.3032372016624357,0.2175715733867405,0.22108876417428405
0.3628493354465635,0.2519037158264729,0.29755851366452507
0.3640421688624201,0.2598097562150854,0.2875327644295669
0.3755249467318949,0.3062287478442844,0.2894476238397235
0.30251494490268455,0.26653881379043065,0.277268214427993
0.289600335815242,0.23492639458246856,0.26448103597091555
0.3672740042891482,0.2715551386041766,0.32399713135768665
0.26268489081167967,0.22107873288088176,0.35117093207105565
0.342887360803073,0.17651288965503759,0.3463312726211884
0.36568328165285147,0.21492689701010104,0.3655870367515886
0.3846791610793615,0.1927290713915423,0.3033478898417329
0.3176742352895433,0.22541155144917926,0.3269248499370801
0.3675836402270622,0.2646744010965309,0.336499104463224
0.3432517288652626,0.2524893100310066,0.31982289641433287
0.39713427684533137,0.26309079596194573,0.28150576959418155
0.25518956425732015,0.27399855965486125,0.29453998820857763
0.3903127262868904,0.19808851316365036,0.28334807379896376
0.37851076037160997,0.28075578473092033,0.2640658635127035
0.33191978722137866,0.17209349540230337,0.3170397337476844
0.36477996618793096,0.27469471006357865,0.27355866529805994
0.325722987641168,0.29734430820466284,0.28637931995880783
0.37756845899789776,0.300568371007912,0.3015081405064129
0.4157664374120535,0.24563032616125458,0.33089549464420887
0.4237946199612306,0.2001336191520767,0.2197399874084857
0.4285022074196048,0.22780215731316947,0.3646916385838858
0.26086019323983584,0.2580998928093703,0.3205524200748
0.34102467654427904,0.21150996664057622,0.31583350559798634
0.3593176502434167,0.26104458678231446,0.25224040301983286
0.3652041526627468,0.2061765745391672,0.3228723633646938
0.380363070913643,0.2399191841891077,0.2997512855592524
0.36519885022990006,0.25606607193237346,0.3325956861820879
0.38986185688927444,0.26466543519227476,0.29113649290580823
0.3348404775867758,0.27561656309164817,0.2911200190372535
0.3860804271721701,0.20808564607321783,0.24348807700668526
0.4238717711636123,0.2104856965698376,0.3278874088279068
0.37380388914170104,0.19614322155196903,0.3504114113381452
0.45256734058591414,0.20137573284150842,0.24611363162319014
0.2782273290091392,0.32339632297287885,0.2825182228574757
0.4017453946245791,0.21517059803605168,0.2745814997117085
0.332365537099797,0.23153069876926785,0.32028811054019646
0.33401664729309527,0.2756869049898374,0.23291689125743822
0.2727840618113711,0.2568044048259952,0.3404110540266166
0.28463869890254995,0.24500550016823286,0.2890110972718226
0.26084454232843624,0.2968222797829589,0.26514036114223893
0.30227524666732425,0.22827597199342725,0.3931777057727899
0.3075431607266731,0.3093693763523963,0.25000930530945875
0.31886201976814693,0.1938458607746948,0.29445154577799576
0.31496013617720486,0.21786817642775363,0.34040171802850516
0.3464937425575501,0.2784873127912334,0.30097751348655977
0.37567716162043285,0.15041381256464606,0.274167436461636
0.41507637562636573,0.2234118033084241,0.30877688231780026
0.30790943572345464,0.21428750224182008,0.28808170434546687
0.36628337426114066,0.3391212404750051,0.28345941003753894
0.32068700648753673,0.3352450588529703,0.31400860263590047
0.3774536561152393,0.2755048210532989,0.2892567595761432
0.3724099155188777,0.22501525257491053,0.2950117120644791
0.3258501298000065,0.2273990983033653,0.2499125454060385
0.42737690833709907,0.16077888816484529,0.25079003982884857
0.25920779629354584,0.21661524761075232,0.3227339046888995
0.30758177852175567,0.2138952286035225,0.3027505141899638
0.38643629644375954,0.22505907293914712,0.33313601091723516
0.3507221444113439,0.2614420479918044,0.2740500060272023
0.31646645432940057,0.2407829256730869,0.2979150408813792
0.3454846972062639,0.2719050171804427,0.31695388515000805
0.39140121937947,0.24571014605246463,0.3117714170386767
0.301012280964061,0.33973775389565414,0.22512265219008057
0.29735206280579496,0.257385581155131,0.3409109607695301
0.32252657719513583,0.2533264272960849,0.3438078984889297
0.41984018877683543,0.2044273223356601,0.31227265951273786
0.3765301753546166,0.24323969777079185,0.325762118675816
0.343984537914777,0.23411299208682093,0.2666891765212413
0.3006935965377214,0.21159939292704405,0.30696733774092366
0.304156117761743,0.2813081195115889,0.3509950208982246
0.3092761562240441,0.2575212118923584,0.31566703222267894
0.3050333951480226,0.19168750164600354,0.31494728661766
0.31883969245032173,0.3242017764245895,0.348112404594876
0.3636224909872009,0.2482967709460036,0.29622843955794526
0.3037114948771795,0.20432063399282616,0.26107027366578045
0.3342444968385917,0.29150091414290374,0.3657103075529548
0.3457194574511177,0.22797098541584107,0.2708319320790176
0.2755952535190469,0.24651979788580908,0.32727629176350465
0.30381484366990996,0.16653618932519762,0.3211635657761752
0.28632000185747003,0.2658866892683354,0.2768959931837423
0.3115011111481749,0.26272933219378336,0.2873820972972227
0.3021662582312359,0.2514769310106767,0.2998459086999183
0.360343140419125,0.23926434669439609,0.33375421205969386
0.2699630182636757,0.2291082003573909,0.2830171283812482
0.3175713510662465,0.260391502429343,0.29981822653002904
0.3568589538831473,0.2756870331722763,0.2749445702614116
0.2787770396154813,0.19451816395101498,0.2946448098988173
0.30316270585309996,0.2491046890911319,0.31626206078355823
0.3034740185130836,0.2480978470699214,0.2488529769025472
0.35350314481442496,0.3131142808928406,0.29775472435977673
0.35908244496868985,0.3168201430683999,0.3487112531451389
0.37443615360803734,0.2046641821012825,0.27656840405767846
0.31723907115210637,0.34832006920769354,0.3163932236451498
0.45072042125107203,0.18299506073179983,0.29598045246361365
0.3597676549544753,0.22222679617483374,0.25915598149415564
0.3323232614093873,0.2414446079346173,0.27640275726839986
0.36892002057323475,0.17535324630640967,0.30598367314577973
0.3430390994343576,0.26940523179721726,0.29824336535402907
0.4179975645090701,0.18605664094555663,0.3443890855613659
0.3356380441676431,0.19112800858688803,0.28486116782265614
0.32528543284934125,0.2972058755803814,0.24999536180801774
0.28049309002961276,0.19092638747542356,0.2844314945296205
0.36802755715276475,0.250187134042054,0.3444089508272375
0.4261637385767808,0.30240323783762735,0.31708661838639723
0.31409213975607486,0.25292844272737114,0.2745290843053632
0.36176414539229146,0.2119270206870863,0.31560560258750586
0.3713324522854965,0.1425744412934145,0.3439418257086586
0.31008757807949594,0.2300724794082305,0.31815133882710916
0.3079827954672791,0.29018750376285324,0.3119424898671653
0.42442973992958216,0.23948154557228657,0.2915609800950586
0.30388507401515014,0.1254837743045462,0.32772117261120287
0.2842072506015492,0.1545598486436876,0.3152641386682703
